"YEAR_MONTH","REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE_CODE","BNF_CHEMICAL_SUBSTANCE","BNF_PRESENTATION_CODE","BNF_PRESENTATION_NAME","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,"UNIDENTIFIED",SNOMED_CODE
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0105010E0","Sulfasalazine","0105010E0AAABAB","Sulfasalazine 500mg gastro-resistant tablets","01: Gastro-Intestinal System","112.",2,"224.","56.","17.62","14.11368","N",42298111000001107
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0105010E0","Sulfasalazine","0105010E0AAABAB","Sulfasalazine 500mg gastro-resistant tablets","01: Gastro-Intestinal System","84.",3,"252.","63.","19.83","16.19319","N",42298111000001107
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0105010E0","Sulfasalazine","0105010E0AAABAB","Sulfasalazine 500mg gastro-resistant tablets","01: Gastro-Intestinal System","56.",1,"56.","14.","4.41","3.63862","N",42298111000001107
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","THE CHOWDHURY PRACTICE","P85003","INTEGRATED CARE CENTRE","NEW RADCLIFFE STREET","OLDHAM","","OL1 1NL","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","112.",1,"112.","56.","4.09","3.38275","N",42351711000001102
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","THE CHOWDHURY PRACTICE","P85003","INTEGRATED CARE CENTRE","NEW RADCLIFFE STREET","OLDHAM","","OL1 1NL","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","56.",1,"56.","28.","2.04","1.74358","N",42351711000001102
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","THE CHOWDHURY PRACTICE","P85003","INTEGRATED CARE CENTRE","NEW RADCLIFFE STREET","OLDHAM","","OL1 1NL","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","112.",3,"336.","168.","38.28","36.70916","N",42353311000001100
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","THE CHOWDHURY PRACTICE","P85003","INTEGRATED CARE CENTRE","NEW RADCLIFFE STREET","OLDHAM","","OL1 1NL","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","60.",1,"60.","30.","6.83","6.50196","N",42353311000001100
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","THE CHOWDHURY PRACTICE","P85003","INTEGRATED CARE CENTRE","NEW RADCLIFFE STREET","OLDHAM","","OL1 1NL","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","56.",3,"168.","84.","19.29","18.6657","N",42353311000001100
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","THE CHOWDHURY PRACTICE","P85003","INTEGRATED CARE CENTRE","NEW RADCLIFFE STREET","OLDHAM","","OL1 1NL","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","14.",6,"84.","42.","9.12","9.33982","N",42353311000001100
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","THE CHOWDHURY PRACTICE","P85003","INTEGRATED CARE CENTRE","NEW RADCLIFFE STREET","OLDHAM","","OL1 1NL","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","84.",1,"84.","42.","9.57","9.20539","N",42353311000001100
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","28.",6,"168.","84.","3.66","3.60092","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","14.",15,"210.","105.","4.65","5.40412","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","60.",19,"1140.","570.","24.89","20.13754","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","90.",1,"90.","45.","1.97","1.6876","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","224.",1,"224.","112.","4.89","4.02242","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","30.",6,"180.","90.","3.96","3.8408","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","120.",1,"120.","60.","2.62","2.10734","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","20.",1,"20.","10.","0.44","0.46422","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","56.",6,"336.","168.","7.32","6.52744","N",42358311000001108
"2026-01","NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","QOP","NHS GREATER MANCHESTER ICB - 00Y","00Y00","ST MARY'S MEDICAL CENTRE","P85002","ST.MARY'S MEDICAL CENTRE","ROCK STREET","OLDHAM","LANCASHIRE","OL1 3UL","0106020M0","Senna","0106020M0AAAPAP","Senna 15mg tablets","01: Gastro-Intestinal System","28.",2,"56.","56.","11.2","10.86654","N",42358211000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2002","Arm Sling/Bandages","20020200967","Hospiform bandage 10cm x 4m","20: Dressings","5.",1,"5.","0.","1.05","0.95879","N",9570711000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2003","Wound Management & Other Dressings","20030400020","Granuflex Bordered dressing 10cm x 10cm square","20: Dressings","10.",2,"20.","0.","73.8","66.54276","N",703811000001104
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2003","Wound Management & Other Dressings","20031700015","Flaminal Forte gel dressing","20: Dressings","50.",2,"100.","0.","56.84","51.25625","N",10708311000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2003","Wound Management & Other Dressings","20031700016","Flaminal Hydro gel dressing","20: Dressings","50.",2,"100.","0.","56.84","51.25625","N",10708811000001102
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2005","Tracheostomy & Laryngectomy Appliances","20050500022","FreeVent neckband 2 piece large","20: Dressings","80.",1,"80.","0.","286.4","286.4","N",36835011000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2005","Tracheostomy & Laryngectomy Appliances","20050500022","FreeVent neckband 2 piece large","20: Dressings","20.",1,"20.","0.","71.6","71.6","N",36835011000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2005","Tracheostomy & Laryngectomy Appliances","20050600097","Freevent DualCare HME speaking valve tinted","20: Dressings","1.",1,"1.","0.","83.49","83.49","N",38708211000001104
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2005","Tracheostomy & Laryngectomy Appliances","20050600097","Freevent DualCare HME speaking valve tinted","20: Dressings","2.",1,"2.","0.","166.98","150.51604","N",38708211000001104
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000100","Gauze swab type 13 light BP 1988 8ply non-sterile 10cm x 10cm","20: Dressings","1000.",1,"1000.","0.","16.3","14.70404","N",3463011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000100","Gauze swab type 13 light BP 1988 8ply non-sterile 10cm x 10cm","20: Dressings","100.",1,"100.","0.","1.63","1.48156","N",3463011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000100","Gauze swab type 13 light BP 1988 8ply non-sterile 10cm x 10cm","20: Dressings","500.",1,"500.","0.","8.15","7.35822","N",3463011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000100","Gauze swab type 13 light BP 1988 8ply non-sterile 10cm x 10cm","20: Dressings","400.",1,"400.","0.","6.52","5.88905","N",3463011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000100","Gauze swab type 13 light BP 1988 8ply non-sterile 10cm x 10cm","20: Dressings","300.",1,"300.","0.","4.89","4.41989","N",3463011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000110","Gauze swab type 13 light BP 1988 8ply sterile 7.5cm x 7.5cm","20: Dressings","20.",1,"20.","0.","1.88","1.7069","N",3463111000001109
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000110","Gauze swab type 13 light BP 1988 8ply sterile 7.5cm x 7.5cm","20: Dressings","50.",1,"50.","0.","4.7","4.24864","N",3463111000001109
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000110","Gauze swab type 13 light BP 1988 8ply sterile 7.5cm x 7.5cm","20: Dressings","120.",1,"120.","0.","11.28","10.17937","N",3463111000001109
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2012","Swabs","20120000110","Gauze swab type 13 light BP 1988 8ply sterile 7.5cm x 7.5cm","20: Dressings","600.",2,"1200.","0.","112.8","101.69453","N",3463111000001109
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900631","FreeStyle lancets 0.5mm/28gauge","21: Appliances","200.",3,"600.","0.","22.92","20.69562","N",17014211000001103
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900631","FreeStyle lancets 0.5mm/28gauge","21: Appliances","100.",1,"100.","0.","3.82","3.55547","N",17014211000001103
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900687","FastClix lancets 0.3mm/30gauge","21: Appliances","408.",2,"816.","0.","23.6","21.29613","N",16466611000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900687","FastClix lancets 0.3mm/30gauge","21: Appliances","204.",6,"1224.","0.","35.4","31.98139","N",16466611000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900689","GlucoRx lancets 0.31mm/30gauge","21: Appliances","200.",7,"1400.","0.","31.5","28.47861","N",17087411000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900697","GlucoRx FinePoint Ultra hypod ins needles for pre-filled/reusable pen injectors screw on 4mm/32gauge","21: Appliances","200.",1,"200.","0.","9.","8.12435","N",28974911000001103
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900697","GlucoRx FinePoint Ultra hypod ins needles for pre-filled/reusable pen injectors screw on 4mm/32gauge","21: Appliances","100.",1,"100.","0.","4.5","4.06837","N",28974911000001103
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900703","GlucoRx CarePoint hypod insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge","21: Appliances","100.",1,"100.","0.","2.75","2.49105","N",19800111000001105
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900704","GlucoRx CarePoint hypod insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge","21: Appliances","100.",1,"100.","0.","2.75","2.49105","N",28975411000001107
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900728","Greenlan lancets 0.35mm/28gauge","21: Appliances","50.",4,"200.","0.","6.","5.85756","N",19781911000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900728","Greenlan lancets 0.35mm/28gauge","21: Appliances","200.",13,"2600.","0.","78.","70.46473","N",19781911000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900728","Greenlan lancets 0.35mm/28gauge","21: Appliances","100.",67,"6700.","0.","201.","182.56484","N",19781911000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900739","GlucoRx CarePoint Ultra hypod ins needles for pre-filled/reusable pen injectors screw on 4mm/32gauge","21: Appliances","200.",1,"200.","0.","5.5","4.9697","N",34977011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900802","GlucoRx FinePoint hypod insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge","21: Appliances","100.",2,"200.","0.","9.","8.13675","N",23056211000001109
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","2101","Other Appliances","21010900803","GlucoRx FinePoint hypod insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge","21: Appliances","100.",1,"100.","0.","4.5","4.06837","N",23056411000001108
